YEAR,MN,DT,MAX,MIN,AW,RF,DRNRF(hrs),DRNRF(mnts)
1997,1,6,26,13.5,5,0,0,0
1997,1,7,26.4,13.6,4,0,0,0
1997,1,8,27,17.8,5,0.5,2,5
1997,1,9,22.3,17.6,7,0.5,6,5
1997,1,10,24,17.5,3,0.5,2,30
1997,1,11,24.4,18.4,3,3.5,  ,  
1997,1,12,24.5,18,3,0,0,0
1997,1,13,27.5,17.8,4,0,0,0
1997,1,14,28.4,19,6,0,0,0
1997,1,15,28.5,18.5,4,0,0,29
1997,1,16,29,18,5,7.4,0,20
1997,1,17,27.6,17.5,4,0,0,30
1997,1,18,27.4,17.3,7,0.5,  ,  
1997,1,19,26.9,16.8,5,0,0,0
1997,1,20,26.5,16.7,7,0,0,0
1997,1,21,28.5,16.5,3,0,0,0
1997,1,22,28,15.5,4,0,0,0
1997,1,23,29,15,4,0,0,0
1997,1,24,28.5,13.1,3,0,0,0
1997,1,25,29.4,14.2,4,0,0,0
1997,1,26,29.1,15,5,0,0,0
1997,1,27,29.4,16.5,7,0,0,0
1997,1,28,27.4,14.4,5,0,0,0
1997,1,29,27,13,5,0,0,0
1997,1,30,28,12.5,4,0,0,0
1997,1,31,28.3,11.9,4,0,0,0
1997,2,1,29,14.4,5,0,0,0
1997,2,2,29.1,15.8,6,0,0,0
1997,2,3,31,18,6,0,0,0
1997,2,4,31.1,18.5,6,0,0,0
1997,2,5,30.5,18.4,6,0,0,0
1997,2,6,31.4,17.5,5,0,0,0
1997,2,7,31.7,18.2,5,0,0,0
1997,2,8,32.1,18.9,6,0,0,0
1997,2,9,31.7,18,7,0,0,0
1997,2,10,33,18,6,0,0,0
1997,2,11,32,18.9,6,0,0,0
1997,2,12,31,17.8,5,0,0,0
1997,2,13,30,15,5,0,0,0
1997,2,14,29.5,15,5,0,0,0
1997,2,15,30.1,14.1,4,0,0,0
1997,2,16,31,14.4,5,0,0,0
1997,2,17,32,15.4,4,0,0,0
1997,2,18,32.7,16.6,5,0,0,0
1997,2,19,32.6,16.4,6,0,0,0
1997,2,20,33.5,19.9,7,0,0,0
1997,2,21,32.4,20.2,6,0,0,0
1997,2,22,32.1,20.2,7,0,0,0
1997,2,23,32.1,20.5,7,0,0,0
1997,2,24,31,19.2,7,0,0,0
1997,2,25,31.4,16.5,6,0,0,0
1997,2,26,31.1,15.5,7,0,0,0
1997,2,27,32,16,6,0,0,0
1997,2,28,33,16.8,6,0,0,0
1997,3,1,33.5,17.1,6,0,0,0
1997,3,2,33,17.7,7,0,0,0
1997,3,3,33.2,15.8,7,0,0,0
1997,3,4,32,14.6,6,0,0,0
1997,3,5,32.5,15.5,6,0,0,0
1997,3,6,32.2,16.5,6,0,0,0
1997,3,7,31,16,4,0,0,0
1997,3,8,32.4,16.8,10,0,0,0
1997,3,9,,,  ,,  ,  
1997,3,10,34,19,  ,0,0,0
1997,3,11,34.7,18.2,7,0,0,0
1997,3,12,35.2,18.5,7,0,0,0
1997,3,13,37,20.4,5,0,0,0
1997,3,14,37,21.4,5,0,0,0
1997,3,15,36.5,21.6,6,0,0,0
1997,3,16,36,21.7,5,0,0,0
1997,3,17,36.4,21.5,6,0,0,0
1997,3,18,37.5,21.5,6,0,0,0
1997,3,19,38,23,5,0,0,0
1997,3,20,37,23.2,5,0,0,0
1997,3,21,35,21,7,2.8,  ,  
1997,3,22,34.8,22.5,5,0,0,0
1997,3,23,35.5,22.5,5,5.2,0,35
1997,3,24,34.5,18.6,8,3.4,1,55
1997,3,25,33.2,20.6,7,1.6,  ,  
1997,3,26,33.8,20,9,0,0,0
1997,3,27,32,19.5,8,0,0,0
1997,3,28,32.5,19.8,8,0,0,0
1997,3,29,33,20.1,10,0,0,0
1997,3,30,34.8,20,7,1.6,1,5
1997,3,31,34,21,6,1,  ,  
1997,4,1,34.1,20,6,13.2,0,15
1997,4,2,33,22.4,6,0.8,1,15
1997,4,3,32.5,21.5,9,0.6,0,40
1997,4,4,31.1,20.9,5,1.5,  ,  
1997,4,5,30.5,21,5,0.2,1,35
1997,4,6,,18.1,7,49.6,1,10
1997,4,7,31,20,5,0,0,0
1997,4,8,33,22,5,0,0,0
1997,4,9,34,23.8,7,0,0,0
1997,4,10,34.2,23,7,0,0,0
1997,4,11,34.5,23,5,0,0,0
1997,4,12,35.7,23,7,0,0,0
1997,4,13,35.1,22.8,6,0,0,0
1997,4,14,36,24,6,0,0,0
1997,4,15,35.1,24.4,5,0,0,0
1997,4,16,35.7,23,5,0,0,0
1997,4,17,34.4,23.5,7,0,0,0
1997,4,18,32.7,20.6,6,0,0,0
1997,4,19,34,19.8,6,0,0,0
1997,4,20,33.4,20.4,5,0,0,0
1997,4,21,34,20.5,7,0,0,0
1997,4,22,34,20,7,0,0,0
1997,4,23,34,20.5,5,0,0,0
1997,4,24,34.8,21,7,0,0,0
1997,4,25,35.4,20.5,5,0,0,0
1997,4,26,36.1,21.5,7,0,0,0
1997,4,27,36.4,22.4,7,0,0,0
1997,4,28,35,22.4,9,0,0,0
1997,4,29,34.4,22,7,0,0,0
1997,4,30,34.5,22.5,6,0,0,0
1997,5,1,35.1,22,5,0,0,0
1997,5,2,34.4,22.9,7,0,0,0
1997,5,3,35.4,22.7,6,0,0,0
1997,5,4,33.7,22,6,2.5,  ,  
1997,5,5,33.1,22.2,5,0,1,15
1997,5,6,35,21,5,11,1,35
1997,5,7,32.5,21.8,6,4.2,  ,  
1997,5,8,33.4,21,6,0,0,0
1997,5,9,34.4,21.8,5,0,0,0
1997,5,10,35.6,22.5,5,0,0,0
1997,5,11,37,24.5,4,0,0,0
1997,5,12,36.4,23.8,6,0,0,0
1997,5,13,37,24,5,0,0,0
1997,5,14,37.7,24.5,6,0,0,0
1997,5,15,36,23,6,0,0,0
1997,5,16,37,23,7,0,0,0
1997,5,17,37.4,24.1,5,0,0,0
1997,5,18,37,25.5,3,0,0,0
1997,5,19,37.7,25.1,12,0,0,0
1997,5,20,37.7,24.5,11,0,0,0
1997,5,21,37,25.5,8,0,0,0
1997,5,22,36.2,25.4,7,0,0,0
1997,5,23,38,25.1,8,0.5,  ,  
1997,5,24,37.7,25.2,8,0,0,0
1997,5,25,39,27,7,0,0,0
1997,5,26,38,25.5,11,0,0,0
1997,5,27,39,25.5,8,0,0,0
1997,5,28,39.3,26.5,9,0,0,0
1997,5,29,38.2,26,9,0,0,0
1997,5,30,38,26.5,8,0,0,0
1997,5,31,38.3,26.4,11,0,0,0
1997,6,1,37.7,26,10,0,0,0
1997,6,2,37.2,25.2,6,0,0,0
1997,6,3,37.4,25.5,9,0,0,10
1997,6,4,35.1,24.5,7,2.7,0,15
1997,6,5,35.5,24.1,7,0,1,45
1997,6,6,36.5,20.2,7,22,1,15
1997,6,7,33.6,24,6,0,0,0
1997,6,8,35,23.4,5,0,1,40
1997,6,9,33.7,22,10,34,1,40
1997,6,10,32.5,21.5,4,0,0,0
1997,6,11,32,23,5,2.5,3,45
1997,6,12,34,20.1,7,62.6,6,47
1997,6,13,32,21.5,6,30.6,3,0
1997,6,14,30,21.6,5,29.2,  ,  
1997,6,15,31.1,25.5,7,0,0,0
1997,6,16,33.1,22.1,6,0,0,0
1997,6,17,34.4,24,6,0,0,0
1997,6,18,34,23.5,9,0,0,15
1997,6,19,33.1,22.5,8,4,0,20
1997,6,20,33,23.5,7,0.5,0,13
1997,6,21,34.3,22.5,5,1.8,  ,  
1997,6,22,33.4,23,5,0,0,0
1997,6,23,35,23.4,9,1,0,0
1997,6,24,33,23.2,10,0,0,0
1997,6,25,33.4,22.8,11,0,0,0
1997,6,26,33.7,23.5,13,0,0,0
1997,6,27,33,23.2,14,0.2,  ,  
1997,6,28,31.8,23.8,14,0,0,0
1997,6,29,30.4,23.5,12,0,0,0
1997,6,30,30.6,23,11,0,0,0
1997,7,1,32,22.5,12,0.6,2,55
1997,7,2,32,21.3,11,10.2,1,45
1997,7,3,34.4,22.1,11,0,0,0
1997,7,4,29.7,21.5,11,3,1,10
1997,7,5,29.4,21.5,8,4.2,0,20
1997,7,6,31.3,22.5,9,4,  ,  
1997,7,7,30.5,22.5,11,0,0,0
1997,7,8,28.3,22.5,12,0,0,0
1997,7,9,31,22.8,11,0,0,0
1997,7,10,33.3,23.1,11,0,0,0
1997,7,11,33.1,23,10,0,0,0
1997,7,12,33,23.5,12,0,0,0
1997,7,13,31.2,22.5,11,0,0,0
1997,7,14,31.5,22.9,10,1.5,  ,  
1997,7,15,32.4,23.2,11,0,0,0
1997,7,16,32.9,23,12,0,0,0
1997,7,17,33.5,23.5,14,0,0,0
1997,7,18,33.4,23.5,11,0,0,0
1997,7,19,34,23.7,10,0,0,0
1997,7,20,34,23.5,10,0,0,0
1997,7,21,31.7,23.1,6,0.5,  ,  
1997,7,22,34.4,23.1,8,0,0,0
1997,7,23,34,24.2,10,0,0,0
1997,7,24,33.4,24,9,0,0,0
1997,7,25,32.2,23.5,11,0,0,0
1997,7,26,31,23.1,10,0.2,  ,  
1997,7,27,32,23,12,0,0,0
1997,7,28,33,23.4,11,0,0,0
1997,7,29,33,23.4,13,0,0,0
1997,7,30,32,23.6,15,0,0,0
1997,7,31,31,23,11,0,0,0
1997,8,1,30.1,22.5,11,0.5,  ,  
1997,8,2,32,23,11,0,0,0
1997,8,3,32,23.4,11,0,0,0
1997,8,4,32,23.5,16,0,0,0
1997,8,5,31.8,22.5,17,0,0,0
1997,8,6,32.1,22.7,15,0,0,0
1997,8,7,32.5,22.5,13,0,0,20
1997,8,8,32,22.9,8,4,2,45
1997,8,9,31.3,21.4,9,18,4,1
1997,8,10,28.5,20.9,8,14.6,3,0
1997,8,11,28,20.2,8,4.2,0,55
1997,8,12,30.2,21.1,8,6.2,4,30
1997,8,13,29.2,21,8,17.8,1,15
1997,8,14,29.5,22.5,9,0,0,0
1997,8,15,28.4,23,6,0,1,5
1997,8,16,29.4,22.5,7,1.6,1,5
1997,8,17,29.5,22.5,9,0,0,0
1997,8,18,30,22.6,11,0,0,0
1997,8,19,30.4,22.2,12,0,0,0
1997,8,20,32,22.5,11,0,0,0
1997,8,21,31,22.1,10,0,0,0
1997,8,22,31.1,23,9,0,0,0
1997,8,23,29.5,22.8,13,0,0,0
1997,8,24,32,21.1,9,10.2,  ,  
1997,8,25,31.5,21.4,10,0,0,0
1997,8,26,32,22.6,9,0,0,0
1997,8,27,32.2,23,14,0,0,0
1997,8,28,31,23.2,10,0,0,0
1997,8,29,30.1,22.5,15,0,0,0
1997,8,30,32.3,22,9,0.4,0,10
1997,8,31,33.3,23,8,0,0,0
1997,9,1,33,22,9,0,0,0
1997,9,2,33.4,22.9,6,0,0,0
1997,9,3,33,23.2,6,0,0,0
1997,9,4,33,22.6,6,0,0,0
1997,9,5,33,23,5,0,1,5
1997,9,6,32,20.6,5,22.8,3,40
1997,9,7,30.5,22.5,5,0,0,0
1997,9,8,31,20.9,6,77.6,6,55
1997,9,9,26.5,20.5,4,30.8,  ,  
1997,9,10,27.4,22.4,4,0,2,30
1997,9,11,31,21,4,38.8,1,10
1997,9,12,28,20.2,5,21,0,35
1997,9,13,28.2,21.4,4,3.2,1,45
1997,9,14,30,20,5,46.8,9,20
1997,9,15,26.7,20.5,5,2,  ,  
1997,9,16,30,20.2,7,3.3,2,15
1997,9,17,34.7,22.5,6,0,0,0
1997,9,18,30.2,23,6,0,0,0
1997,9,19,30.8,22.5,5,0,0,0
1997,9,20,30.6,21.5,11,2.5,1,0
1997,9,21,30,22.9,9,0,0,0
1997,9,22,29,22.5,8,0,0,0
1997,9,23,27.7,22.7,8,0,0,0
1997,9,24,28.7,22.2,11,0,0,0
1997,9,25,27.1,22.4,9,0,0,0
1997,9,26,30.4,20.2,8,42.2,1,0
1997,9,27,29,21.4,6,0,0,0
1997,9,28,29.6,21,5,0,0,0
1997,9,29,31.5,21.8,4,0,0,0
1997,9,30,31,23,5,0,0,0
1997,10,1,29.5,20.6,6,2.2,2,5
1997,10,2,27.7,20.1,5,4.6,  ,  
1997,10,3,29,20.1,5,0,0,0
1997,10,4,30.7,19.4,4,0,0,0
1997,10,5,31,19,4,0,0,0
1997,10,6,31.1,25,5,0,0,0
1997,10,7,31.4,21,5,0,0,0
1997,10,8,31.5,20.4,4,0,0,0
1997,10,9,31,20.4,4,0,0,0
1997,10,10,31,19.9,5,0,0,0
1997,10,11,31.1,19.4,4,1,  ,  
1997,10,12,31,18.9,3,0,0,0
1997,10,13,31,19.4,8,0,0,0
1997,10,14,30.7,20.1,5,0,0,0
1997,10,15,31,21.6,4,0,0,0
1997,10,16,31,20.5,5,0,0,0
1997,10,17,30.5,20,5,6,  ,  
1997,10,18,30,20.6,6,0,0,0
1997,10,19,30.5,19.5,3,0,0,0
1997,10,20,30,18.9,6,0,0,0
1997,10,21,31,18.5,4,0,0,0
1997,10,22,30.4,20.2,5,0.3,1,35
1997,10,23,31,20.9,5,8.6,  ,  
1997,10,24,29.4,20.5,3,0.2,  ,  
1997,10,25,29.4,20.1,6,3.6,1,40
1997,10,26,28.4,20.5,3,7.2,0,3
1997,10,27,29.1,20.8,5,0.2,  ,  
1997,10,28,28.1,21.5,3,0,0,0
1997,10,29,30.1,20.5,6,26,2,0
1997,10,30,29.3,20.5,4,8.6,  ,  
1997,10,31,28.2,20.6,4,0,0,0
1997,11,1,29,20.4,6,0,0,0
1997,11,2,29.4,20.5,7,0.5,1,5
1997,11,3,26,20,5,4.2,2,50
1997,11,4,26,20.2,4,21.4,3,30
1997,11,5,24,20.9,5,6.4,0,0
1997,11,6,27.4,18.6,5,0,0,0
1997,11,7,27.3,21,6,0,0,0
1997,11,8,25.1,20.6,4,24.2,1,20
1997,11,9,26.4,20.2,6,1.5,  ,  
1997,11,10,27,20.1,5,0,0,0
1997,11,11,30.5,21.5,1,0,0,0
1997,11,12,29.4,20.8,3,0,0,0
1997,11,13,30.5,19.9,4,0,0,0
1997,11,14,30,18.5,3,0,0,0
1997,11,15,29.5,20.2,4,0,0,0
1997,11,16,29.4,20.5,5,0,0,0
1997,11,17,29.2,20.4,5,2.2,  ,  
1997,11,18,24,20.2,5,0.5,0,35
1997,11,19,26,20.5,6,26.4,2,40
1997,11,20,26,19.8,3,1.2,  ,  
1997,11,21,29.5,21,4,0,0,0
1997,11,22,27.4,21,5,2,  ,  
1997,11,23,29.1,21.1,5,0.8,0,45
1997,11,24,28.4,21,5,0,0,0
1997,11,25,29,20.2,5,0,0,0
1997,11,26,30,19.6,3,0,0,0
1997,11,27,30,20.6,4,0,0,0
1997,11,28,26.3,19.5,5,23.2,0,35
1997,11,29,26.4,20,4,0,0,0
1997,11,30,27,20.8,4,0,0,0
1997,12,1,28.5,18.2,4,0,0,0
1997,12,2,28.5,18.2,6,0,0,0
1997,12,3,28,17,5,0,0,0
1997,12,4,28,18.4,4,0,0,0
1997,12,5,28.1,20,5,0,0,0
1997,12,6,24.6,19.2,5,3,5,5
1997,12,7,23,19.5,3,9.4,4,35
1997,12,8,25,19.4,5,23.8,1,0
1997,12,9,23.1,19.9,3,3.4,2,5
1997,12,10,28.1,20,3,5.4,0,20
1997,12,11,28.4,19.8,4,0,0,0
1997,12,12,27.1,19.5,4,0,0,0
1997,12,13,26,21,4,1,1,25
1997,12,14,30,20.2,1,0.5,0,5
1997,12,15,29.8,20.9,4,0,0,0
1997,12,16,29.5,21.2,5,0,0,0
1997,12,17,27,20.2,3,2.4,0,10
1997,12,18,29,20.5,2,0,0,0
1997,12,19,27.5,20.5,5,0,0,0
1997,12,20,28.5,20.4,5,0,0,0
1997,12,21,24.5,22.5,4,1.5,0,46
1997,12,22,26,19.4,5,0,0,0
1997,12,23,28.5,18.8,5,0,0,0
1997,12,24,29.4,18,6,0,0,0
1997,12,25,29,18.6,7,0,0,0
1997,12,26,29.4,18.1,7,0,0,0
1997,12,27,27.4,18,5,0,0,0
1997,12,28,28,17.1,6,0,0,0
1997,12,29,28.4,16.6,7,0,0,0
1997,12,30,27.3,16.1,5,0,0,0
1997,12,31,27.4,15.1,5,0,0,0
1998,1,1,27,16,5,0,0,0
1998,1,2,27.7,16,6,0,0,0
1998,1,3,27.5,16.6,6,0,0,0
1998,1,4,28,16.6,6,0,0,0
1998,1,5,27.4,18.2,4,0,0,0
1998,1,6,28.1,17.8,4,0,0,0
1998,1,7,28.1,15.5,3,0,0,0
1998,1,8,26.1,16,4,0,0,0
1998,1,9,27.5,15,3,0,0,0
1998,1,10,27.5,15,3,0,0,0
1998,1,11,28.3,15.6,3,0,0,0
1998,1,12,28.5,15.1,5,0,0,0
1998,1,13,28.9,15,3,0,0,0
1998,1,14,29.4,15.4,4,0,0,0
1998,1,15,31,16.6,4,0,0,0
1998,1,16,30.4,15.1,3,0,0,0
1998,2,1,30,16.6,7,0,0,0
1998,2,2,30.4,16,4,0,0,0
1998,2,3,30.1,17.5,4,0,0,0
1998,2,4,30.1,17,7,0,0,0
1998,2,5,31,16.1,7,0,0,0
1998,2,6,32,18,8,0,0,0
1998,2,7,31.7,18.6,7,0,0,0
1998,2,8,31.2,19.6,6,0,0,0
1998,2,9,30.7,18.5,6,0,0,0
1998,2,10,29.7,18.5,7,0,0,0
1998,2,11,29.7,16.5,7,0,0,0
1998,2,12,29,15.3,5,0,0,0
1998,2,13,29,14.2,6,0,0,0
1998,2,14,30,14.4,4,0,0,0
1998,2,15,31,17.2,4,0,0,0
1998,2,16,31.4,18.4,8,0,0,0
1998,2,17,31.7,20.4,6,0,0,0
1998,2,18,32,20.9,5,0,0,0
1998,2,19,32.1,20.4,6,0,0,0
1998,2,20,33,22.5,5,0,0,0
1998,2,21,34.5,20.9,6,0,0,0
1998,2,22,33,19.2,5,0,0,0
1998,2,23,34,21.4,7,0,0,0
1998,2,24,33.4,20.2,9,0,0,0
1998,2,25,34,20,6,0,0,0
1998,2,26,34.3,20.4,7,0,0,0
1998,2,27,35.3,21.5,4,0,0,0
1998,2,28,35,22.5,6,0,0,0
1998,3,1,34.5,21.5,7,0,0,0
1998,3,2,35.2,21,8,0,0,0
1998,3,3,34,19,8,0,0,0
1998,3,4,32,19.2,9,0,0,0
1998,3,5,32.4,20.2,5,0,0,0
1998,3,6,33,20,12,0,0,0
1998,3,7,34,21.8,6,0,0,0
1998,3,8,34,22.5,4,0,0,0
1998,3,9,34.1,21.8,6,0,0,0
1998,3,10,34.3,22.5,5,0,0,0
1998,3,11,35.8,22,7,0,0,0
1998,3,12,35.1,22.4,7,0,0,0
1998,3,13,35.5,21,7,0,0,0
1998,3,14,35.1,21.4,6,0,0,0
1998,3,15,35.5,22,7,0,0,0
1998,3,16,34.4,19.5,14,0,0,0
1998,3,17,32.1,18.6,10,0,0,0
1998,3,18,32.2,16.6,6,0,0,0
1998,3,19,34.1,19.5,10,0,0,0
1998,3,20,34.1,18.6,5,0,0,0
1998,3,21,35,21,10,0,0,0
1998,3,22,35,21.5,7,0,0,0
1998,3,23,36.2,21.2,6,0,0,0
1998,3,24,37,20.9,8,0,0,0
1998,3,25,37.6,22.3,5,0,0,0
1998,3,26,38.7,23.5,5,0,0,0
1998,3,27,36,22.8,7,0,0,0
1998,3,28,35.3,20.4,10,0,0,0
1998,3,29,35.4,21,5,0,0,0
1998,3,30,35.3,22,13,0,0,0
1998,3,31,36.3,22.9,12,0,0,0
1998,4,1,36,23.5,9,0,0,0
1998,4,2,35,22.2,6,0,0,0
1998,4,3,35.2,22.2,7,0,0,0
1998,4,4,36.1,21.4,8,0,0,0
1998,4,5,35.5,20.2,10,0,0,0
1998,4,6,34.7,21,14,0,0,0
1998,4,7,35.5,21.5,9,0,0,0
1998,4,8,37,22.5,9,0,0,0
1998,4,9,36.5,22,12,0,0,0
1998,4,10,35.2,21.8,11,0,0,0
1998,4,11,36,22.5,11,0,0,0
1998,4,12,36,21.5,16,0,0,0
1998,4,13,37,21.1,9,0,0,0
1998,4,14,38,23.6,10,0,0,0
1998,4,15,38,23.5,9,0,0,0
1998,4,16,36.4,21.8,15,0,0,0
1998,4,17,37.4,22.4,12,0,0,0
1998,4,18,38,24,12,0,0,0
1998,4,19,38.8,25.4,8,0,0,0
1998,4,20,39,25.8,7,0,0,0
1998,4,21,40,26,10,0,0,0
1998,4,22,39,26.2,10,0,0,0
1998,4,23,37.2,21.1,13,36,  ,  
1998,4,24,37.3,23,6,0,0,0
1998,4,25,37.3,24.5,10,0,0,0
1998,4,26,31.4,22.4,15,0,0,0
1998,4,27,36,25,7,0,0,0
1998,4,28,37,25.2,6,0,0,0
1998,4,29,33.2,23.8,10,0,0,0
1998,4,30,37.5,23.4,7,0,0,0
1998,5,1,37.5,24.8,8,0,0,0
1998,5,2,37,24.9,6,0,0,0
1998,5,3,37,23.2,10,0,0,0
1998,5,4,36.5,23,8,0,0,0
1998,5,5,38,24,4,0,0,0
1998,5,6,39,24.6,10,0,0,0
1998,5,7,38,23.4,11,0,0,0
1998,5,8,36,22.5,12,0,0,0
1998,5,9,37,23.5,10,0,0,0
1998,5,10,36.5,24,13,0,0,0
1998,5,11,36.4,24.6,5,0,1,0
1998,5,12,,23.4,5,2.2,  ,  
1998,5,13,34.8,22.6,7,0,0,0
1998,5,14,35.2,23.4,8,0,0,0
1998,5,15,34.3,23.9,6,0,0,30
1998,5,16,35,23.2,9,0.2,  ,  
1998,5,17,34.3,24.5,7,0,0,0
1998,5,18,36,26,18,0,0,0
1998,5,19,38.3,26.5,16,0,0,0
1998,5,20,38,19,14,21.2,1,35
1998,5,21,34,25.4,10,0,0,0
1998,5,22,35.3,26,10,0,0,0
1998,5,23,37.4,23.2,12,3.6,0,25
1998,5,24,34.4,26.8,11,0,0,0
1998,5,25,38,26.5,14,0,0,0
1998,5,26,35.5,25.9,14,0,0,0
1998,5,27,38.4,27,15,0,0,0
1998,5,28,38.2,26,17,0,0,0
1998,5,29,38,26.9,13,0,0,0
1998,5,30,38,26.5,12,0,0,0
1998,5,31,38.4,27,9,0,0,0
1998,7,1,29.2,23,  ,0.2,0,2
1998,7,2,29,23.5,  ,0.2,  ,  
1998,7,3,31.5,23.5,  ,0,0,0
1998,7,4,32.1,22.5,  ,1.2,  ,  
1998,7,5,29.4,22.9,  ,0,0,0
1998,7,6,32,22.5,  ,2.3,  ,  
1998,7,7,31,22.4,  ,0,0,0
1998,7,8,31.5,23,  ,0,0,0
1998,7,9,31,23,  ,0,1,37
1998,7,10,29.1,22,  ,17.2,  ,  
1998,7,11,27.5,22.2,  ,0,0,0
1998,7,12,32,22.2,  ,0,0,0
1998,7,13,33,23.6,  ,0,0,20
1998,7,14,33.5,22.5,  ,1.2,2,10
1998,7,15,34.4,21,  ,8.8,2,0
1998,7,16,33,22.6,  ,0,0,0
1998,7,17,32.5,24,  ,0,3,0
1998,7,18,34,20.8,  ,46,3,10
1998,7,19,32,22.2,  ,11.6,0,30
1998,7,20,30.4,22,  ,11.4,1,0
1998,7,21,31.1,21,  ,58.2,2,30
1998,7,22,31.1,23.5,  ,0,0,0
1998,7,23,33.1,23.8,  ,0,0,0
1998,7,24,32.3,21.2,  ,1,0,45
1998,7,25,31.7,23.5,  ,0,0,0
1998,7,26,33,23.5,  ,0,0,50
1998,7,27,32.1,22,  ,6.8,2,20
1998,7,28,27.7,22.2,  ,0.8,0,30
1998,7,29,27.1,21.6,  ,8.4,0,10
1998,7,30,27.4,21.5,  ,2.2,0,10
1998,7,31,30.4,22.5,  ,3.2,0,0
1998,8,1,32,23,  ,0,0,0
1998,8,2,29.1,23.9,  ,0,0,15
1998,8,3,33,22.4,  ,10.4,0,5
1998,8,4,29.7,23.5,  ,0.5,0,15
1998,8,5,29.5,20.1,  ,46.8,3,30
1998,8,6,29.5,22.6,  ,0,0,0
1998,8,7,29.1,22.6,  ,0,4,55
1998,8,8,29.4,21.6,  ,5.2,1,15
1998,8,9,30,22.8,  ,0,0,5
1998,8,10,29.5,22.4,  ,0,0,0
1998,8,11,30.5,22.9,  ,0,0,0
1998,8,12,30.5,23,  ,0,0,0
1998,8,13,31.5,23.6,  ,0,0,0
1998,8,14,31.1,23.5,  ,0,0,0
1998,8,15,29.5,22,  ,0,0,0
1998,8,16,30.5,20.5,  ,10.4,5,5
1998,8,17,31.8,21,  ,3.6,0,50
1998,8,18,30.6,22.4,  ,0,0,0
1998,8,19,30.3,22,  ,0.5,0,5
1998,8,20,30,20.6,  ,1.4,2,25
1998,8,21,29.4,21.6,  ,5,3,50
1998,8,22,28.5,21.6,  ,0,0,0
1998,8,23,28.3,21.1,  ,2.2,0,45
1998,8,24,29.1,22,  ,0.5,0,10
1998,8,25,29.7,22.6,  ,0.4,0,10
1998,8,26,30,22.5,  ,2.2,  ,  
1998,8,27,28.1,21,  ,3.8,0,20
1998,8,28,29.5,22,  ,0,0,0
1998,8,29,31,22.2,  ,0,0,0
1998,8,30,31.1,21.8,  ,0.4,0,15
1998,8,31,32.3,21.2,  ,2.5,0,45
1998,9,1,30.5,22.2,  ,0.6,1,15
1998,9,2,29.7,23,  ,0,0,5
1998,9,3,31,22,  ,2.2,1,5
1998,9,4,28.3,22,  ,0,0,0
1998,9,5,27.7,21.8,  ,0,0,0
1998,9,6,30.8,22,  ,0,0,0
1998,9,7,31.8,23.2,  ,0,0,0
1998,9,8,31.3,22.9,  ,0,0,0
1998,9,9,31.1,23,  ,0,0,25
1998,9,10,31.1,22.2,  ,0,0,0
1998,9,11,30.1,21.6,  ,0,0,0
1998,9,12,31.5,22.9,  ,0,0,0
1998,9,13,29.5,23,  ,0,0,0
1998,9,14,30.1,22.5,  ,0,0,0
1998,9,15,30.5,21.5,  ,0.6,0,10
1998,9,16,32.5,22.1,  ,1,0,10
1998,9,17,31,20,  ,2,  ,  
1998,9,18,32.1,22.3,  ,0,0,0
1998,9,19,32.1,23,  ,0,0,0
1998,9,20,30.1,20.4,  ,0.4,0,25
1998,9,21,29.1,21.8,  ,0,0,0
1998,9,22,32,22.1,  ,0,0,33
1998,9,23,32.1,21.5,  ,24.8,4,18
1998,9,24,31,21,  ,12.4,0,35
1998,9,25,29,22,  ,5.2,0,35
1998,9,26,29,21.4,  ,6.2,1,5
1998,9,27,25.5,20.4,  ,0.6,0,43
1998,9,28,26.4,21,  ,8.2,3,55
1998,9,29,30.1,21,  ,19.4,2,10
1998,9,30,31,21,  ,35.6,0,10
1998,10,1,29.5,20.2,  ,48.4,1,52
1998,10,2,26.7,21.6,  ,21,1,10
1998,10,3,28,22,  ,0.6,2,50
1998,10,4,28,22,  ,3.8,0,35
1998,10,5,29,21,  ,4,2,40
1998,10,6,29.3,21.8,  ,2,  ,  
1998,10,7,29.5,21,  ,0,0,0
1998,10,8,28.1,19.4,  ,2.6,  ,  
1998,10,9,28.2,21,  ,0,0,0
1998,10,10,29.4,22.5,  ,2.8,3,10
1998,10,11,28.1,21.1,  ,23.4,3,48
1998,10,12,28.1,20.5,  ,25.8,3,45
1998,10,13,28.1,20.8,  ,32,2,15
1998,10,14,28,21.4,  ,6.4,5,5
1998,10,15,26,21.5,  ,0,0,0
1998,10,16,27.7,22.1,  ,0,0,0
1998,10,17,28.1,20,  ,0,0,0
1998,10,18,29,21.6,  ,0,0,0
1998,10,19,29.5,21,  ,0,0,0
1998,10,20,29,18.8,  ,0,0,0
1998,10,21,28.1,16.5,  ,0,0,0
1998,10,22,30,18.4,  ,0,0,0
1998,10,23,29,20.2,  ,0,0,0
1998,10,24,31,20.8,  ,10.6,0,0
1998,10,25,31.4,20.8,  ,0,0,0
1998,10,26,31.2,21,  ,1.6,0,20
1998,10,27,28.5,20.5,  ,0,0,0
1998,10,28,29.5,20.2,  ,0,0,0
1998,10,29,27,21,  ,0.5,  ,  
1998,10,30,28,24,  ,0,0,0
1998,10,31,27.1,17,  ,0,0,0
1998,11,1,30.5,19.4,  ,0,0,0
1998,11,2,30.4,20.6,  ,14.2,10,10
